t_s,t_h,device_a_offset_ms,device_b_offset_ms,inter_device_offset_ms,completeness,quality_flag
19740.0,5.483333333333333,320.56041806683425,-196.93155251840233,517.4919705852366,1.0,ok
19770.0,5.491666666666666,321.76041806683423,-197.68155251840233,519.4419705852365,1.0,ok
19800.0,5.5,322.9604180668343,-198.43155251840233,521.3919705852365,1.0,ok
19830.0,5.508333333333334,324.16041806683427,-199.18155251840233,523.3419705852366,1.0,ok
19860.0,5.516666666666667,325.36041806683426,-199.93155251840233,525.2919705852366,1.0,ok
19890.0,5.525,326.56041806683425,-200.68155251840233,527.2419705852366,1.0,ok
19920.0,5.533333333333333,327.76041806683423,-201.43155251840233,529.1919705852365,1.0,ok
19950.0,5.541666666666667,328.9604180668342,-202.18155251840233,531.1419705852365,1.0,ok
19980.0,5.55,330.16041806683427,-202.93155251840233,533.0919705852366,1.0,ok
20010.0,5.558333333333334,331.36041806683426,-203.68155251840233,535.0419705852366,1.0,ok
20040.0,5.566666666666666,332.56041806683425,-204.43155251840233,536.9919705852366,1.0,ok
20070.0,5.575,333.76041806683423,-205.18155251840233,538.9419705852365,1.0,ok
20100.0,5.583333333333333,334.9604180668342,-205.93155251840233,540.8919705852365,1.0,ok
20130.0,5.591666666666667,336.16041806683427,-206.68155251840233,542.8419705852366,1.0,ok
20160.0,5.6,337.36041806683426,-207.4315525184023,544.7919705852365,1.0,ok
20190.0,5.608333333333333,338.5604180668343,-208.1815525184023,546.7419705852366,1.0,ok
20220.0,5.616666666666666,339.76041806683423,-208.9315525184023,548.6919705852365,1.0,ok
20250.0,5.625,340.9604180668342,-209.6815525184023,550.6419705852365,1.0,ok
20280.0,5.633333333333334,342.16041806683427,-210.4315525184023,552.5919705852366,1.0,ok
20310.0,5.641666666666667,343.36041806683426,-211.1815525184023,554.5419705852365,1.0,ok
20340.0,5.65,344.56041806683425,-211.9315525184023,556.4919705852366,1.0,ok
20370.0,5.658333333333333,345.76041806683423,-212.6815525184023,558.4419705852365,1.0,ok
20400.0,5.666666666666667,346.9604180668342,-213.4315525184023,560.3919705852365,1.0,ok
20430.0,5.675,348.16041806683427,-214.1815525184023,562.3419705852366,1.0,ok
20460.0,5.683333333333334,349.36041806683426,-214.9315525184023,564.2919705852365,1.0,ok
20490.0,5.691666666666666,350.56041806683425,-215.6815525184023,566.2419705852366,1.0,ok
20520.0,5.7,351.7604180668343,-216.4315525184023,568.1919705852366,1.0,ok
20550.0,5.708333333333333,352.9604180668342,-217.1815525184023,570.1419705852365,1.0,ok
20580.0,5.716666666666667,354.1604180668342,-217.93155251840233,572.0919705852366,1.0,ok
20610.0,5.725,355.36041806683426,-218.68155251840233,574.0419705852366,1.0,ok
20640.0,5.733333333333333,356.56041806683425,-219.43155251840233,575.9919705852366,1.0,ok
20670.0,5.741666666666666,357.7604180668343,-220.18155251840233,577.9419705852366,1.0,ok
20700.0,5.75,358.9604180668342,-220.93155251840233,579.8919705852365,1.0,ok
20730.0,5.758333333333334,360.1604180668342,-221.68155251840233,581.8419705852366,1.0,ok
20760.0,5.766666666666667,361.36041806683426,-222.43155251840233,583.7919705852366,1.0,ok
20790.0,5.775,362.56041806683425,-223.18155251840233,585.7419705852366,1.0,ok
20820.0,5.783333333333333,363.7604180668343,-223.93155251840233,587.6919705852366,1.0,ok
20850.0,5.791666666666667,364.9604180668343,-224.68155251840233,589.6419705852365,1.0,ok
20880.0,5.8,366.1604180668342,-225.43155251840233,591.5919705852366,1.0,ok
20910.0,5.808333333333334,367.36041806683426,-226.18155251840233,593.5419705852366,1.0,ok
20940.0,5.816666666666666,368.56041806683425,-226.93155251840233,595.4919705852366,1.0,ok
20970.0,5.825,369.76041806683423,-227.68155251840233,597.4419705852365,1.0,ok
21000.0,5.833333333333333,370.9604180668343,-228.43155251840233,599.3919705852365,1.0,ok
21030.0,5.841666666666667,372.16041806683427,-229.18155251840233,601.3419705852366,1.0,ok
21060.0,5.85,373.36041806683426,-229.93155251840233,603.2919705852366,1.0,ok
21090.0,5.858333333333333,374.56041806683425,-230.68155251840233,605.2419705852366,1.0,ok
21120.0,5.866666666666666,375.76041806683423,-231.43155251840233,607.1919705852365,1.0,ok
21150.0,5.875,376.9604180668343,-232.18155251840233,609.1419705852365,1.0,ok
21180.0,5.883333333333334,378.16041806683427,-232.93155251840233,611.0919705852366,1.0,ok
21210.0,5.891666666666667,379.3604180668342,-233.68155251840233,613.0419705852365,1.0,ok
21240.0,5.9,380.56041806683425,-234.43155251840233,614.9919705852366,1.0,ok
21270.0,5.908333333333333,381.76041806683423,-235.18155251840233,616.9419705852365,1.0,ok
21300.0,5.916666666666667,382.9604180668343,-235.93155251840233,618.8919705852365,1.0,ok
21330.0,5.925,384.16041806683427,-236.6815525184023,620.8419705852366,1.0,ok
21360.0,5.933333333333334,385.36041806683426,-237.4315525184023,622.7919705852365,1.0,ok
21390.0,5.941666666666666,386.56041806683425,-238.1815525184023,624.7419705852366,1.0,ok
21420.0,5.95,387.76041806683423,-238.9315525184023,626.6919705852365,1.0,ok
21450.0,5.958333333333333,388.9604180668342,-239.6815525184023,628.6419705852365,1.0,ok
21480.0,5.966666666666667,390.16041806683427,-240.4315525184023,630.5919705852366,1.0,ok
21510.0,5.975,391.36041806683426,-241.1815525184023,632.5419705852365,1.0,ok
21540.0,5.983333333333333,392.56041806683425,-241.9315525184023,634.4919705852366,1.0,ok
21570.0,5.991666666666666,393.76041806683423,-242.6815525184023,636.4419705852365,1.0,ok
21600.0,6.0,394.9604180668342,-243.4315525184023,638.3919705852365,1.0,ok
21630.0,6.008333333333334,396.16041806683427,-244.1815525184023,640.3419705852366,1.0,ok
21660.0,6.016666666666667,397.36041806683426,-244.9315525184023,642.2919705852365,1.0,ok
21690.0,6.025,398.5604180668343,-245.6815525184023,644.2419705852366,1.0,ok
21720.0,6.033333333333333,399.76041806683423,-246.4315525184023,646.1919705852365,1.0,ok
21750.0,6.041666666666667,400.9604180668342,-247.18155251840233,648.1419705852365,1.0,ok
21780.0,6.05,402.16041806683427,-247.9315525184023,650.0919705852366,1.0,ok
21810.0,6.058333333333334,403.36041806683426,-248.68155251840233,652.0419705852366,1.0,ok
21840.0,6.066666666666666,404.56041806683425,-249.43155251840233,653.9919705852366,1.0,ok
21870.0,6.075,405.76041806683423,-250.18155251840236,655.9419705852366,1.0,ok
21900.0,6.083333333333333,406.9604180668342,-250.93155251840233,657.8919705852365,1.0,ok
21930.0,6.091666666666667,408.16041806683427,-251.6815525184023,659.8419705852366,1.0,ok
21960.0,6.1,409.36041806683426,-252.43155251840233,661.7919705852366,1.0,ok
21990.0,6.108333333333333,410.56041806683425,-253.18155251840227,663.7419705852365,1.0,ok
22020.0,6.116666666666666,411.7604180668343,-253.93155251840233,665.6919705852366,1.0,ok
22050.0,6.125,412.9604180668342,-254.68155251840227,667.6419705852365,1.0,ok
22080.0,6.133333333333334,414.1604180668342,-255.43155251840233,669.5919705852366,1.0,ok
22110.0,6.141666666666667,415.36041806683426,-256.18155251840227,671.5419705852365,1.0,ok
22140.0,6.15,416.56041806683425,-256.9315525184023,673.4919705852366,1.0,ok
22170.0,6.158333333333333,417.7604180668343,-257.68155251840227,675.4419705852365,1.0,ok
22200.0,6.166666666666667,418.9604180668342,-258.43155251840227,677.3919705852365,1.0,ok
22230.0,6.175,420.1604180668342,-259.18155251840227,679.3419705852365,1.0,ok
22260.0,6.183333333333334,421.36041806683426,-259.93155251840227,681.2919705852365,1.0,ok
22290.0,6.191666666666666,422.56041806683425,-260.68155251840227,683.2419705852365,1.0,ok
22320.0,6.2,423.76041806683423,-261.43155251840227,685.1919705852365,1.0,ok
22350.0,6.208333333333333,424.9604180668343,-262.18155251840227,687.1419705852365,1.0,ok
22380.0,6.216666666666667,426.1604180668342,-262.93155251840227,689.0919705852365,1.0,ok
22410.0,6.225,427.36041806683426,-263.68155251840227,691.0419705852365,1.0,ok
22440.0,6.233333333333333,428.56041806683425,-264.43155251840227,692.9919705852365,1.0,ok
22470.0,6.241666666666666,429.76041806683423,-265.1815525184023,694.9419705852365,1.0,ok
22500.0,6.25,430.9604180668343,-265.93155251840227,696.8919705852365,1.0,ok
22530.0,6.258333333333334,432.1604180668342,-266.6815525184023,698.8419705852366,1.0,ok
22560.0,6.266666666666667,433.36041806683426,-267.43155251840227,700.7919705852365,1.0,ok
22590.0,6.275,434.56041806683425,-268.1815525184023,702.7419705852366,1.0,ok
22620.0,6.283333333333333,435.76041806683423,-268.93155251840227,704.6919705852365,1.0,ok
22650.0,6.291666666666667,436.9604180668343,-269.6815525184023,706.6419705852365,1.0,ok
22680.0,6.3,438.16041806683427,-270.43155251840227,708.5919705852366,1.0,ok
22710.0,6.308333333333334,439.3604180668342,-271.1815525184023,710.5419705852365,1.0,ok
22740.0,6.316666666666666,440.56041806683425,-271.93155251840227,712.4919705852365,1.0,ok
22770.0,6.325,441.76041806683423,-272.6815525184023,714.4419705852365,1.0,ok
22800.0,6.333333333333333,442.9604180668343,-273.43155251840227,716.3919705852365,1.0,ok
22830.0,6.341666666666667,444.16041806683427,-274.1815525184023,718.3419705852366,1.0,ok
22860.0,6.35,445.3604180668342,-274.93155251840227,720.2919705852364,1.0,ok
22890.0,6.358333333333333,446.56041806683425,-275.6815525184023,722.2419705852366,1.0,ok
22920.0,6.366666666666666,447.76041806683423,-276.43155251840227,724.1919705852365,1.0,ok
22950.0,6.375,448.9604180668342,-277.1815525184023,726.1419705852365,1.0,ok
22980.0,6.383333333333334,450.16041806683427,-277.93155251840227,728.0919705852366,1.0,ok
23010.0,6.391666666666667,451.36041806683426,-278.6815525184023,730.0419705852366,1.0,ok
23040.0,6.4,452.56041806683425,-279.43155251840227,731.9919705852365,1.0,ok
23070.0,6.408333333333333,453.76041806683423,-280.18155251840227,733.9419705852365,1.0,ok
23100.0,6.416666666666667,454.9604180668342,-280.93155251840227,735.8919705852365,1.0,ok
23130.0,6.425,456.16041806683427,-281.68155251840227,737.8419705852366,1.0,ok
23160.0,6.433333333333334,457.36041806683426,-282.43155251840227,739.7919705852365,1.0,ok
23190.0,6.441666666666666,458.56041806683425,-283.18155251840227,741.7419705852365,1.0,ok
23220.0,6.45,459.76041806683423,-283.93155251840227,743.6919705852365,1.0,ok
23250.0,6.458333333333333,460.9604180668342,-284.68155251840227,745.6419705852365,1.0,ok
23280.0,6.466666666666667,462.16041806683427,-285.43155251840227,747.5919705852366,1.0,ok
23310.0,6.475,463.36041806683426,-286.18155251840227,749.5419705852365,1.0,ok
23340.0,6.483333333333333,464.56041806683425,-286.93155251840227,751.4919705852365,1.0,ok
23370.0,6.491666666666666,465.76041806683423,-287.68155251840227,753.4419705852365,1.0,ok
23400.0,6.5,466.9604180668342,-288.43155251840227,755.3919705852365,1.0,ok
23430.0,6.508333333333334,468.16041806683427,-289.18155251840227,757.3419705852366,1.0,ok
23460.0,6.516666666666667,469.36041806683426,-289.93155251840227,759.2919705852365,1.0,ok
23490.0,6.525,470.56041806683425,-290.68155251840227,761.2419705852365,1.0,ok
23520.0,6.533333333333333,471.7604180668343,-291.43155251840227,763.1919705852365,1.0,ok
23550.0,6.541666666666667,472.9604180668342,-292.18155251840227,765.1419705852365,1.0,ok
23580.0,6.55,474.1604180668342,-292.93155251840227,767.0919705852365,1.0,ok
23610.0,6.558333333333334,475.36041806683426,-293.68155251840227,769.0419705852365,1.0,ok
23640.0,6.566666666666666,476.56041806683425,-294.43155251840227,770.9919705852365,1.0,ok
23670.0,6.575,477.7604180668343,-295.18155251840227,772.9419705852365,1.0,ok
23700.0,6.583333333333333,478.9604180668342,-295.9315525184023,774.8919705852365,1.0,ok
23730.0,6.591666666666667,480.1604180668342,-296.68155251840227,776.8419705852365,1.0,ok
23760.0,6.6,481.36041806683426,-297.4315525184023,778.7919705852366,1.0,ok
23790.0,6.608333333333333,482.56041806683425,-298.18155251840227,780.7419705852365,1.0,ok
23820.0,6.616666666666666,483.76041806683423,-298.9315525184023,782.6919705852365,1.0,ok
23850.0,6.625,484.9604180668343,-299.68155251840227,784.6419705852365,1.0,ok
23880.0,6.633333333333334,486.1604180668342,-300.4315525184023,786.5919705852366,1.0,ok
23910.0,6.641666666666667,-2.358196336366852,9.378728171073654,-11.736924507440506,1.0,ok
23940.0,6.65,-1.1581963363668524,8.628728171073654,-9.786924507440506,1.0,ok
23970.0,6.658333333333333,0.04180366363314736,7.878728171073653,-7.836924507440505,1.0,ok
24000.0,6.666666666666667,1.241803663633147,7.128728171073654,-5.886924507440506,1.0,ok
24030.0,6.675,2.4418036636331477,6.378728171073653,-3.936924507440505,1.0,ok
24060.0,6.683333333333334,3.641803663633147,5.628728171073654,-1.9869245074405066,1.0,ok
24090.0,6.691666666666666,4.841803663633147,4.878728171073654,-0.03692450744050646,1.0,ok
24120.0,6.7,6.041803663633147,4.128728171073654,1.9130754925594937,1.0,ok
24150.0,6.708333333333333,7.241803663633147,3.3787281710736528,3.863075492559494,1.0,ok
24180.0,6.716666666666667,8.441803663633149,2.6287281710736528,5.813075492559496,1.0,ok
24210.0,6.725,9.641803663633148,1.8787281710736536,7.763075492559494,1.0,ok
24240.0,6.733333333333333,10.841803663633147,1.1287281710736519,9.713075492559495,1.0,ok
24270.0,6.741666666666666,12.041803663633146,0.37872817107365364,11.663075492559493,1.0,ok
24300.0,6.75,13.24180366363315,-0.37127182892634636,13.613075492559496,1.0,ok
24330.0,6.758333333333334,14.441803663633149,-1.1212718289263464,15.563075492559495,1.0,ok
24360.0,6.766666666666667,15.641803663633148,-1.8712718289263464,17.513075492559494,1.0,ok
24390.0,6.775,16.841803663633147,-2.6212718289263464,19.463075492559494,1.0,ok
24420.0,6.783333333333333,18.041803663633146,-3.3712718289263464,21.413075492559493,1.0,ok
24450.0,6.791666666666667,19.241803663633146,-4.121271828926346,23.363075492559492,1.0,ok
24480.0,6.8,20.441803663633145,-4.871271828926346,25.31307549255949,1.0,ok
24510.0,6.808333333333334,21.641803663633144,-5.621271828926346,27.26307549255949,1.0,ok
24540.0,6.816666666666666,22.841803663633144,-6.371271828926346,29.21307549255949,1.0,ok
24570.0,6.825,24.041803663633143,-7.121271828926346,31.16307549255949,1.0,ok
24600.0,6.833333333333333,25.241803663633146,-7.871271828926346,33.11307549255949,1.0,ok
24630.0,6.841666666666667,26.441803663633145,-8.621271828926346,35.06307549255949,1.0,ok
24660.0,6.85,27.641803663633148,-9.371271828926346,37.013075492559494,1.0,ok
24690.0,6.858333333333333,28.841803663633147,-10.121271828926346,38.9630754925595,1.0,ok
24720.0,6.866666666666666,30.041803663633143,-10.871271828926346,40.913075492559486,1.0,ok
24750.0,6.875,31.241803663633146,-11.621271828926346,42.86307549255949,1.0,ok
24780.0,6.883333333333334,32.44180366363315,-12.371271828926346,44.8130754925595,1.0,ok
24810.0,6.891666666666667,33.64180366363315,-13.121271828926346,46.763075492559494,1.0,ok
24840.0,6.9,34.84180366363315,-13.871271828926346,48.7130754925595,1.0,ok
24870.0,6.908333333333333,36.04180366363315,-14.621271828926346,50.66307549255949,1.0,ok
24900.0,6.916666666666667,37.24180366363315,-15.371271828926346,52.613075492559496,1.0,ok
24930.0,6.925,38.441803663633145,-16.121271828926346,54.56307549255949,1.0,ok
24960.0,6.933333333333334,39.64180366363315,-16.871271828926346,56.513075492559494,1.0,ok
24990.0,6.941666666666666,40.841803663633144,-17.621271828926346,58.46307549255949,1.0,ok
25020.0,6.95,42.04180366363315,-18.371271828926346,60.41307549255949,1.0,ok
25050.0,6.958333333333333,43.24180366363315,-19.121271828926343,62.36307549255949,1.0,ok
25080.0,6.966666666666667,44.441803663633145,-19.871271828926346,64.31307549255949,1.0,ok
25110.0,6.975,45.64180366363315,-20.621271828926346,66.2630754925595,1.0,ok
25140.0,6.983333333333333,46.841803663633144,-21.371271828926346,68.21307549255948,1.0,ok
25170.0,6.991666666666666,48.04180366363315,-22.121271828926343,70.16307549255949,1.0,ok
25200.0,7.0,49.24180366363314,-22.871271828926343,72.11307549255949,1.0,ok
25230.0,7.008333333333334,50.44180366363315,-23.621271828926343,74.06307549255949,1.0,ok
25260.0,7.016666666666667,51.64180366363315,-24.371271828926343,76.0130754925595,1.0,ok
25290.0,7.025,52.84180366363315,-25.12127182892635,77.9630754925595,1.0,ok
25320.0,7.033333333333333,54.041803663633154,-25.87127182892635,79.9130754925595,1.0,ok
25350.0,7.041666666666667,55.24180366363315,-26.62127182892635,81.8630754925595,1.0,ok
25380.0,7.05,56.44180366363315,-27.37127182892635,83.8130754925595,1.0,ok
25410.0,7.058333333333334,57.64180366363315,-28.121271828926343,85.7630754925595,1.0,ok
25440.0,7.066666666666666,58.84180366363315,-28.871271828926343,87.7130754925595,1.0,ok
25470.0,7.075,60.04180366363314,-29.621271828926343,89.66307549255949,1.0,ok
25500.0,7.083333333333333,61.24180366363315,-30.371271828926343,91.61307549255949,1.0,ok
25530.0,7.091666666666667,62.44180366363314,-31.121271828926343,93.56307549255948,1.0,ok
25560.0,7.1,63.641803663633155,-31.871271828926343,95.5130754925595,1.0,ok
25590.0,7.108333333333333,64.84180366363314,-32.62127182892634,97.46307549255948,1.0,ok
25620.0,7.116666666666666,66.04180366363315,-33.37127182892635,99.4130754925595,1.0,ok
25650.0,7.125,67.24180366363315,-34.12127182892635,101.3630754925595,1.0,ok
25680.0,7.133333333333334,68.44180366363315,-34.87127182892635,103.3130754925595,1.0,ok
25710.0,7.141666666666667,69.64180366363315,-35.62127182892634,105.2630754925595,1.0,ok
25740.0,7.15,70.84180366363314,-36.37127182892634,107.21307549255948,1.0,ok
25770.0,7.158333333333333,72.04180366363315,-37.12127182892634,109.16307549255949,1.0,ok
25800.0,7.166666666666667,73.24180366363315,-37.87127182892634,111.11307549255949,1.0,ok
25830.0,7.175,74.44180366363315,-38.62127182892634,113.06307549255949,1.0,ok
25860.0,7.183333333333334,75.64180366363314,-39.37127182892634,115.01307549255948,1.0,ok
25890.0,7.191666666666666,76.84180366363316,-40.12127182892634,116.9630754925595,1.0,ok
25920.0,7.2,78.04180366363315,-40.87127182892635,118.9130754925595,1.0,ok
25950.0,7.208333333333333,79.24180366363315,-41.62127182892635,120.8630754925595,1.0,ok
25980.0,7.216666666666667,80.44180366363314,-42.37127182892635,122.81307549255949,1.0,ok
26010.0,7.225,81.64180366363315,-43.12127182892634,124.7630754925595,1.0,ok
26040.0,7.233333333333333,82.84180366363314,-43.87127182892634,126.71307549255948,1.0,ok
26070.0,7.241666666666666,84.04180366363315,-44.62127182892634,128.66307549255947,1.0,ok
26100.0,7.25,85.24180366363314,-45.37127182892634,130.61307549255946,1.0,ok
26130.0,7.258333333333334,86.44180366363315,-46.12127182892634,132.5630754925595,1.0,ok
26160.0,7.266666666666667,87.64180366363314,-46.87127182892634,134.5130754925595,1.0,ok
26190.0,7.275,88.84180366363314,-47.62127182892634,136.46307549255948,1.0,ok
26220.0,7.283333333333333,90.04180366363315,-48.37127182892634,138.41307549255947,1.0,ok
26250.0,7.291666666666667,91.24180366363315,-49.12127182892635,140.36307549255952,1.0,ok
26280.0,7.3,92.44180366363314,-49.87127182892635,142.3130754925595,1.0,ok
26310.0,7.308333333333334,93.64180366363314,-50.62127182892634,144.2630754925595,1.0,ok
26340.0,7.316666666666666,94.84180366363314,-51.37127182892634,146.21307549255948,1.0,ok
26370.0,7.325,96.04180366363315,-52.12127182892634,148.16307549255947,1.0,ok
26400.0,7.333333333333333,97.24180366363315,-52.87127182892634,150.1130754925595,1.0,ok
26430.0,7.341666666666667,98.44180366363315,-53.62127182892635,152.0630754925595,1.0,ok
26460.0,7.35,99.64180366363315,-54.37127182892634,154.0130754925595,1.0,ok
26490.0,7.358333333333333,100.84180366363314,-55.12127182892634,155.96307549255948,1.0,ok
26520.0,7.366666666666666,102.04180366363315,-55.87127182892634,157.91307549255947,1.0,ok
26550.0,7.375,103.24180366363315,-56.62127182892635,159.86307549255952,1.0,ok
26580.0,7.383333333333334,104.44180366363315,-57.37127182892635,161.8130754925595,1.0,ok
26610.0,7.391666666666667,105.64180366363314,-58.12127182892635,163.7630754925595,1.0,ok
26640.0,7.4,106.84180366363314,-58.87127182892635,165.71307549255948,1.0,ok
26670.0,7.408333333333333,108.04180366363315,-59.62127182892635,167.6630754925595,1.0,ok
26700.0,7.416666666666667,109.24180366363315,-60.37127182892635,169.61307549255952,1.0,ok
26730.0,7.425,110.44180366363314,-61.12127182892637,171.5630754925595,1.0,ok
26760.0,7.433333333333334,111.64180366363315,-61.87127182892635,173.5130754925595,1.0,ok
26790.0,7.441666666666666,112.84180366363314,-62.62127182892635,175.46307549255948,1.0,ok
26820.0,7.45,114.04180366363315,-63.37127182892635,177.4130754925595,1.0,ok
26850.0,7.458333333333333,115.24180366363314,-64.12127182892635,179.3630754925595,1.0,ok
26880.0,7.466666666666667,116.44180366363315,-64.87127182892635,181.3130754925595,1.0,ok
26910.0,7.475,117.64180366363314,-65.62127182892635,183.2630754925595,1.0,ok
26940.0,7.483333333333333,118.84180366363314,-66.37127182892635,185.21307549255948,1.0,ok
26970.0,7.491666666666666,120.04180366363315,-67.12127182892635,187.1630754925595,1.0,ok
27000.0,7.5,121.24180366363315,-67.87127182892635,189.11307549255952,1.0,ok
27030.0,7.508333333333334,122.44180366363314,-68.62127182892635,191.0630754925595,1.0,ok
27060.0,7.516666666666667,123.64180366363314,-69.37127182892635,193.0130754925595,1.0,ok
27090.0,7.525,124.84180366363316,-70.12127182892635,194.9630754925595,1.0,ok
27120.0,7.533333333333333,126.04180366363313,-70.87127182892635,196.91307549255947,1.0,ok
27150.0,7.541666666666667,127.24180366363315,-71.62127182892635,198.86307549255952,1.0,ok
27180.0,7.55,128.44180366363312,-72.37127182892635,200.81307549255948,1.0,ok
27210.0,7.558333333333334,129.64180366363314,-73.12127182892635,202.7630754925595,1.0,ok
27240.0,7.566666666666666,130.84180366363313,-73.87127182892635,204.71307549255948,1.0,ok
27270.0,7.575,132.04180366363312,-74.62127182892635,206.66307549255947,1.0,ok
27300.0,7.583333333333333,133.24180366363314,-75.37127182892635,208.6130754925595,1.0,ok
27330.0,7.591666666666667,134.44180366363312,-76.12127182892637,210.5630754925595,1.0,ok
27360.0,7.6,135.64180366363314,-76.87127182892635,212.5130754925595,1.0,ok
27390.0,7.608333333333333,136.84180366363313,-77.62127182892635,214.46307549255948,1.0,ok
27420.0,7.616666666666666,138.04180366363312,-78.37127182892635,216.41307549255947,1.0,ok
27450.0,7.625,139.24180366363314,-79.12127182892635,218.3630754925595,1.0,ok
27480.0,7.633333333333334,140.44180366363315,-79.87127182892635,220.3130754925595,1.0,ok
27510.0,7.641666666666667,141.6418036636331,-80.62127182892635,222.26307549255947,1.0,ok
27540.0,7.65,142.84180366363313,-81.37127182892635,224.21307549255948,1.0,ok
27570.0,7.658333333333333,144.04180366363315,-82.12127182892635,226.1630754925595,1.0,ok
27600.0,7.666666666666667,145.24180366363314,-82.87127182892635,228.1130754925595,1.0,ok
27630.0,7.675,146.44180366363312,-83.62127182892635,230.06307549255948,1.0,ok
27660.0,7.683333333333334,147.6418036636331,-84.37127182892635,232.01307549255947,1.0,ok
27690.0,7.691666666666666,148.84180366363313,-85.12127182892635,233.96307549255948,1.0,ok
27720.0,7.7,150.04180366363315,-85.87127182892635,235.9130754925595,1.0,ok
27750.0,7.708333333333333,151.2418036636331,-86.62127182892635,237.86307549255946,1.0,ok
27780.0,7.716666666666667,152.44180366363312,-87.37127182892635,239.81307549255948,1.0,ok
27810.0,7.725,153.64180366363314,-88.12127182892635,241.7630754925595,1.0,ok
27840.0,7.733333333333333,154.84180366363313,-88.87127182892635,243.71307549255948,1.0,ok
27870.0,7.741666666666666,156.04180366363312,-89.62127182892635,245.66307549255947,1.0,ok
27900.0,7.75,157.24180366363314,-90.37127182892635,247.6130754925595,1.0,ok
27930.0,7.758333333333334,158.44180366363312,-91.12127182892635,249.56307549255948,1.0,ok
27960.0,7.766666666666667,159.64180366363314,-91.87127182892635,251.5130754925595,1.0,ok
27990.0,7.775,160.84180366363313,-92.62127182892635,253.46307549255948,1.0,ok
28020.0,7.783333333333333,162.04180366363312,-93.37127182892635,255.41307549255947,1.0,ok
28050.0,7.791666666666667,163.24180366363314,-94.12127182892635,257.36307549255946,1.0,ok
28080.0,7.8,164.44180366363312,-94.87127182892635,259.3130754925595,1.0,ok
28110.0,7.808333333333334,165.64180366363314,-95.62127182892635,261.2630754925595,1.0,ok
28140.0,7.816666666666666,166.84180366363313,-96.37127182892635,263.2130754925595,1.0,ok
28170.0,7.825,168.04180366363312,-97.12127182892635,265.16307549255947,1.0,ok
28200.0,7.833333333333333,169.24180366363314,-97.87127182892635,267.11307549255946,1.0,ok
28230.0,7.841666666666667,170.44180366363315,-98.62127182892635,269.0630754925595,1.0,ok
28260.0,7.85,171.6418036636331,-99.37127182892635,271.01307549255944,1.0,ok
28290.0,7.858333333333333,172.84180366363313,-100.12127182892635,272.9630754925595,1.0,ok
28320.0,7.866666666666666,174.04180366363312,-100.87127182892635,274.91307549255947,1.0,ok
28350.0,7.875,175.24180366363314,-101.62127182892635,276.86307549255946,1.0,ok
28380.0,7.883333333333334,176.44180366363312,-102.37127182892635,278.8130754925595,1.0,ok
28410.0,7.891666666666667,177.6418036636331,-103.12127182892635,280.76307549255944,1.0,ok
28440.0,7.9,178.84180366363313,-103.87127182892635,282.7130754925595,1.0,ok
28470.0,7.908333333333333,180.04180366363315,-104.62127182892635,284.6630754925595,1.0,ok
28500.0,7.916666666666667,181.2418036636331,-105.37127182892635,286.61307549255946,1.0,ok
28530.0,7.925,182.44180366363312,-106.12127182892635,288.5630754925595,1.0,ok
28560.0,7.933333333333334,183.64180366363314,-106.87127182892634,290.5130754925595,1.0,ok
28590.0,7.941666666666666,184.84180366363313,-107.62127182892635,292.4630754925595,1.0,ok
28620.0,7.95,186.04180366363312,-108.37127182892635,294.41307549255947,1.0,ok
28650.0,7.958333333333333,187.24180366363314,-109.12127182892635,296.36307549255946,1.0,ok
28680.0,7.966666666666667,188.44180366363312,-109.87127182892635,298.3130754925595,1.0,ok
28710.0,7.975,189.64180366363314,-110.62127182892635,300.2630754925595,1.0,ok
28740.0,7.983333333333333,190.84180366363313,-111.37127182892635,302.2130754925595,1.0,ok
28770.0,7.991666666666666,192.04180366363312,-112.12127182892635,304.16307549255947,1.0,ok
28800.0,8.0,193.24180366363314,-112.87127182892635,306.11307549255946,1.0,ok
28830.0,8.008333333333333,194.44180366363312,-113.62127182892635,308.0630754925595,1.0,ok
28860.0,8.016666666666667,195.64180366363314,-114.37127182892635,310.0130754925595,1.0,ok
28890.0,8.025,196.84180366363313,-115.12127182892635,311.9630754925595,1.0,ok
28920.0,8.033333333333333,198.04180366363312,-115.87127182892634,313.91307549255947,1.0,ok
28950.0,8.041666666666666,199.24180366363314,-116.62127182892634,315.86307549255946,1.0,ok
28980.0,8.05,200.44180366363315,-117.37127182892634,317.8130754925595,1.0,ok
29010.0,8.058333333333334,201.6418036636331,-118.12127182892634,319.76307549255944,1.0,ok
29040.0,8.066666666666666,202.84180366363313,-118.87127182892634,321.7130754925595,1.0,ok
29070.0,8.075,204.04180366363312,-119.62127182892634,323.66307549255947,1.0,ok
29100.0,8.083333333333334,205.24180366363314,-120.37127182892634,325.61307549255946,1.0,ok
29130.0,8.091666666666667,206.44180366363312,-121.12127182892634,327.56307549255945,1.0,ok
29160.0,8.1,207.6418036636331,-121.87127182892634,329.51307549255944,1.0,ok
29190.0,8.108333333333333,208.84180366363313,-122.62127182892634,331.4630754925595,1.0,ok
29220.0,8.116666666666667,210.04180366363315,-123.37127182892634,333.41307549255947,1.0,ok
29250.0,8.125,211.2418036636331,-124.12127182892634,335.36307549255946,1.0,ok
29280.0,8.133333333333333,212.44180366363312,-124.87127182892634,337.31307549255945,1.0,ok
